,county Name,01,02,03,04,05,06,07,08,09,10,11,12,Latitude,Longitude
24,Atlantic,50.26666666666666,59.60714285714285,52.70967741935484,67.3,74.35483870967742,75.16666666666667,103.80645161290323,82.83870967741936,88.73333333333332,46.7,38.73333333333333,48.838709677419345,37.09024,-95.712891
25,Audrain,,,,,,,47.6,29.2,18.33333333333333,23.0,14.25,18.666666666666668,41.4819957,-71.30825349999999
26,Augusta,15.692307692307693,17.91304347826087,13.838709677419354,15.2,13.838709677419354,12.481481481481481,65.89655172413794,57.41935483870968,68.36666666666666,36.516129032258064,27.66666666666667,33.77777777777778,33.4734978,-82.0105148
27,Baltimore,45.096774193548384,55.67857142857143,52.29032258064516,76.4,83.5806451612903,92.46666666666668,114.96774193548387,81.6774193548387,77.8,49.645161290322584,48.36666666666667,64.61290322580646,39.2903848,-76.6121893
28,Baltimore (City),65.54838709677419,74.42857142857143,68.51612903225806,77.7,79.35483870967742,75.9,92.29032258064517,79.64516129032258,71.36666666666666,69.58064516129032,72.0,72.6774193548387,39.2903848,-76.6121893
29,Bannock,55.161290322580655,61.60714285714285,98.35483870967742,120.8,108.12903225806451,102.3,82.38709677419354,120.19354838709677,104.63333333333334,111.93103448275862,117.66666666666669,35.19354838709677,36.650627,-94.44355
30,Barnwell,,,,,,,,,,,,30.068965517241377,38.7422241,-90.56375279999999
31,Beaufort,26.03333333333333,32.0,29.82758620689655,27.0,16.433333333333334,29.7,34.45161290322581,27.964285714285715,27.722222222222218,13.290322580645164,24.4,36.645161290322584,32.4315813,-80.6698286
32,Beaver,93.96774193548387,102.82142857142857,77.16129032258064,87.76666666666668,84.03225806451613,81.53333333333333,98.96774193548387,89.25806451612905,89.66666666666669,75.4193548387097,61.1,93.83870967741936,37.271259,-95.56489669999999
33,Belmont,46.78947368421053,48.714285714285715,40.70967741935485,48.53333333333333,61.161290322580655,46.2,49.387096774193544,54.24137931034482,49.5,49.354838709677416,51.0,,37.3383899,-95.2638489
34,Benton,35.548387096774185,62.85714285714285,53.74193548387096,47.7,40.25806451612903,33.0,31.962962962962962,42.07692307692308,55.1,36.27906976744186,36.66666666666666,44.25,37.7879995,-97.1076748
36,Berkeley,26.33333333333333,33.785714285714285,43.903225806451616,54.185185185185176,53.26666666666666,57.7037037037037,48.70967741935484,32.46666666666667,49.77777777777778,34.45161290322581,25.79310344827586,25.931034482758623,37.8715926,-122.272747
37,Berks,57.903225806451616,69.25,56.967741935483865,67.06666666666666,79.09677419354837,67.8,93.83870967741936,73.96774193548387,68.36666666666666,49.70967741935484,45.8,69.38709677419354,40.3451566,-75.9927652
38,Berkshire,54.9,51.68181818181818,43.032258064516135,48.1,64.2258064516129,45.3,53.25806451612904,44.548387096774185,36.93333333333333,30.032258064516128,24.0,44.72413793103448,42.311782,-73.1821623
39,Bernalillo,74.90322580645163,54.35714285714285,52.516129032258064,54.33333333333334,57.516129032258064,73.3,74.19354838709677,61.58064516129032,45.6,50.451612903225815,55.93333333333333,69.09677419354838,35.30004,-106.5511369
40,Bexar,42.41935483870968,37.285714285714285,34.16129032258065,48.6,57.67741935483871,63.862068965517246,49.58064516129032,50.225806451612904,45.1,37.80645161290322,35.0,46.12903225806453,29.4200763,-98.5721016
41,Billings,28.903225806451612,25.92857142857143,23.774193548387093,15.433333333333335,17.870967741935484,22.066666666666666,15.096774193548386,26.35483870967742,17.5,15.516129032258064,12.833333333333336,30.29032258064516,45.7832856,-108.5006904
42,Blair,58.46666666666667,58.615384615384606,45.67741935483871,63.8,65.4,62.8,63.87096774193547,53.064516129032256,56.9,30.580645161290327,33.266666666666666,62.74193548387096,37.0381369,-95.62720709999999
43,Blount,62.555555555555564,53.22222222222222,46.96551724137931,93.76666666666668,99.22580645161291,105.23333333333332,75.83870967741936,46.5925925925926,73.43333333333334,54.58064516129032,39.75,61.96666666666667,35.6710541,-83.8473015
44,Boone,56.63333333333333,55.214285714285715,51.37037037037037,68.1,80.25806451612904,70.9,84.29032258064517,73.4193548387097,59.7,44.047619047619044,33.2,37.23913043478261,36.216795,-81.6745517
45,Bossier,23.967741935483872,34.92857142857143,29.785714285714285,35.13793103448276,64.83870967741936,57.25,61.096774193548384,72.03225806451613,44.2,31.225806451612907,24.566666666666666,31.23809523809524,32.7551322,-93.66232389999999
46,Boulder,32.86666666666667,43.57142857142857,43.903225806451616,45.1,62.548387096774185,64.9,61.548387096774185,64.29032258064517,42.266666666666666,37.53333333333333,38.333333333333336,58.387096774193544,40.0149856,-105.2705456
47,Box Elder,,,,,,,,,,42.0,,,41.5380087,-113.1918021
48,Boyd,39.967741935483865,63.464285714285715,52.935483870967744,70.56666666666666,67.35483870967742,65.93333333333334,72.83870967741936,71.90322580645163,74.93333333333334,55.451612903225815,53.26666666666666,48.935483870967744,33.0787326,-97.56530269999999
49,Bradley,,33.791666666666664,27.142857142857146,71.96666666666667,70.74193548387096,72.3,65.74193548387096,57.74193548387096,59.86666666666667,37.19354838709677,33.03846153846154,35.12903225806452,37.4173939,-95.6851521
50,Brazoria,,,,,28.33333333333333,35.185185185185176,23.548387096774192,26.466666666666665,32.266666666666666,35.83870967741935,39.03333333333333,38.10344827586207,29.2131857,-95.4777811
51,Bristol,85.3225806451613,75.0,77.0,83.8,85.74193548387096,92.1,114.41935483870968,89.29032258064518,87.24137931034483,65.80645161290322,52.33333333333334,87.61290322580645,36.5951059,-82.18874439999999
53,Bronx,73.3225806451613,73.0,60.25806451612904,58.5,62.76666666666666,62.53333333333333,69.90322580645162,66.09677419354838,63.9,55.32258064516129,53.1,75.03571428571429,40.8447819,-73.8648268
55,Broward,47.451612903225815,47.75,51.387096774193544,51.93333333333333,61.25806451612904,47.93333333333333,41.935483870967744,35.70967741935485,29.066666666666666,29.387096774193548,34.56666666666667,36.87096774193548,26.190096,-80.365865
56,Brown,129.5483870967742,119.28571428571428,132.38709677419357,124.96774193548387,104.84615384615385,103.525,115.51282051282051,87.48780487804878,87.05128205128206,68.73170731707317,92.28571428571428,88.97142857142859,37.0335516,-95.63760169999999
57,Buchanan,,43.0,43.48275862068966,49.16666666666666,50.3,44.81818181818182,59.19230769230769,47.68,47.769230769230774,40.266666666666666,30.8,21.703703703703702,36.7720786,-94.92723989999999
58,Bucks,46.75862068965517,52.39285714285714,48.806451612903224,55.86666666666667,77.60714285714286,78.34482758620689,108.83870967741936,77.5,77.65517241379311,47.096774193548384,41.206896551724135,45.25806451612904,40.4107964,-75.2479061
60,Buncombe,,,,61.1,49.384615384615394,44.79310344827587,47.03333333333333,33.03225806451613,32.42307692307692,21.8,,,35.59313770000001,-82.4752757
61,Burleigh,,,,26.266666666666666,30.25,22.266666666666666,30.466666666666665,24.0,21.4,26.5,30.0,24.9375,43.074945,-88.00779399999999
62,Burlington,43.7,46.92857142857143,42.29032258064515,61.33333333333334,80.8,71.16666666666667,98.54838709677419,79.45161290322581,94.0,48.7,46.06666666666667,50.58064516129032,37.6780742,-97.2392359
63,Butler,68.87096774193549,71.89090909090909,50.60655737704918,75.38181818181819,68.91803278688525,69.52083333333333,86.54838709677419,70.93548387096773,67.73333333333333,49.0,49.06666666666667,28.548387096774192,36.7283766,-95.9499943
64,Butte,46.58064516129032,39.892857142857146,28.225806451612907,44.6,44.064516129032256,69.03333333333333,68.64516129032258,64.54838709677419,39.766666666666666,48.387096774193544,46.86666666666667,46.0,39.6253952,-121.5370003
65,Cabell,36.16129032258065,55.80769230769231,43.612903225806456,52.2,73.83870967741936,82.5,80.3225806451613,79.74193548387096,67.2,31.87096774193548,36.766666666666666,37.70967741935485,38.43919270000001,-82.25832969999999
66,Caddo,30.551724137931036,38.29166666666666,35.96551724137932,38.884615384615394,73.35714285714286,62.32,59.26086956521739,72.28571428571429,49.36666666666667,38.354838709677416,31.39130434782609,39.75,32.6136798,-93.86553029999999
67,Calcasieu,34.354838709677416,46.67857142857143,46.354838709677416,47.26666666666666,72.96774193548387,49.96666666666667,56.548387096774185,60.70967741935484,49.8,41.16129032258065,31.3,36.32258064516129,30.2089286,-93.33889169999999
68,Calhoun,,,,,,34.285714285714285,33.2,36.3,40.333333333333336,32.90909090909091,32.22222222222222,40.7,34.502587,-84.9510542
69,Cambria,64.24137931034483,74.03846153846153,54.93103448275862,61.16666666666666,75.86666666666666,65.53333333333333,65.80645161290322,66.36666666666666,63.75862068965517,42.61290322580645,51.51724137931034,76.48387096774194,35.5641381,-121.0807468
70,Camden,52.63333333333333,61.25,65.0,94.33333333333331,96.74193548387095,102.0,128.67741935483872,114.67741935483869,102.83333333333331,55.4,47.53333333333333,64.54838709677419,39.9259463,-75.1196199
71,Campbell,63.193548387096776,60.92857142857143,45.32258064516129,64.4,69.54545454545455,77.79411764705883,77.25714285714284,60.542857142857144,49.74285714285714,36.5,37.0,51.57142857142857,36.1476347,-95.95207409999999
72,Caribou,94.33333333333331,53.0,55.774193548387096,65.13793103448276,78.93548387096773,101.63333333333334,113.06451612903227,99.41935483870968,59.9,65.41935483870968,38.56666666666667,92.77419354838709,37.0069866,-94.55230410000001
73,Carroll,46.38983050847458,50.170212765957444,48.137931034482754,62.322033898305094,57.951612903225815,75.24137931034483,85.98333333333332,64.19354838709678,62.65,38.7457627118644,30.1,40.82258064516129,36.4114204,-93.8394703
74,Carson City,27.66666666666667,35.458333333333336,62.612903225806456,89.96666666666668,114.23333333333332,100.93103448275862,123.85714285714286,100.54838709677419,67.10714285714286,52.96551724137931,53.56666666666667,35.451612903225815,39.1637984,-119.7674034
75,Carter,,,,,,,,,,38.4,30.8,45.0,36.6498251,-95.1480259
76,Cascade,45.80769230769231,27.875,39.548387096774185,27.466666666666665,25.384615384615387,23.7,30.903225806451612,29.809523809523807,26.73333333333333,20.90322580645161,33.36666666666667,25.1875,44.51628210000001,-116.0417983
77,Cass,26.548387096774192,26.96551724137931,41.078431372549026,41.45977011494253,48.71590909090909,46.1625,64.04347826086956,39.52127659574468,32.294736842105266,25.93,28.29166666666667,23.43589743589743,36.279329,-95.830697
78,Catron,1.6666666666666667,4.357142857142857,2.0,1.7857142857142858,1.4838709677419355,3.6428571428571432,2.4642857142857144,3.689655172413793,2.5172413793103448,,,,34.1515173,-108.4276047
79,Cerro Gordo,,,,,,,,,,,18.8,19.25,36.5393799,-117.791744
80,Chambers,31.322580645161292,46.35714285714285,58.967741935483865,70.76666666666667,107.87096774193549,77.53333333333333,91.48387096774192,117.35483870967742,73.8,42.483870967741936,38.96666666666667,37.70967741935485,37.4172318,-95.6814077
81,Champaign,27.806451612903228,31.92857142857143,35.903225806451616,51.6,64.45161290322581,54.46666666666667,67.3225806451613,43.36666666666667,40.56666666666667,27.580645161290327,18.066666666666666,27.774193548387093,40.1164204,-88.2433829
82,Charles,,,,80.48148148148148,76.56666666666666,85.16666666666667,95.41935483870968,66.93548387096774,72.96153846153847,35.631578947368425,27.423076923076927,27.35483870967742,38.5221781,-77.10249019999999
83,Charleston,33.516129032258064,31.5,31.935483870967737,27.66666666666667,26.225806451612907,20.6,23.096774193548388,35.451612903225815,49.0,39.29032258064515,21.133333333333333,27.27586206896552,32.7764749,-79.93105120000001
84,Chautauqua,80.93548387096773,66.42857142857143,55.096774193548384,60.4,45.516129032258064,60.03448275862069,29.29032258064516,32.63333333333333,46.90909090909091,43.74193548387096,52.33333333333334,72.7741935483871,37.1280891,-96.1868274
85,Chemung,30.806451612903228,36.714285714285715,37.29032258064515,46.6,51.193548387096776,51.1,52.096774193548384,38.2258064516129,48.0,28.806451612903228,25.93333333333333,33.774193548387096,42.00840729999999,-76.6238369
86,Chesapeake City,55.387096774193544,63.67857142857143,48.903225806451616,37.3,35.12903225806452,37.82758620689656,35.38709677419355,26.225806451612907,22.482758620689655,13.083333333333336,39.16666666666666,57.29032258064516,39.530946,-75.8074367
88,Chesterfield,,,,86.34482758620689,75.25806451612904,78.56666666666666,93.37037037037035,57.43333333333333,58.03448275862069,,,,37.3673217,-77.6077865
89,Chittenden,33.67741935483871,34.964285714285715,25.322580645161292,40.1,55.87096774193547,47.53333333333333,46.87096774193547,46.096774193548384,33.4,29.580645161290327,24.75862068965517,29.33333333333333,43.7271064,-72.9428417
90,Citrus,48.45454545454545,,,,,,25.266666666666666,23.724137931034484,0.0,,,,36.8443259,-76.0484709
91,Clackamas,18.161290322580644,28.07142857142857,29.806451612903228,35.86666666666667,38.483870967741936,46.23333333333333,77.35483870967742,47.354838709677416,29.566666666666666,26.161290322580644,24.2,18.90322580645161,45.2023855,-122.1188945
92,Clallam,10.516129032258064,45.82142857142857,62.70967741935484,66.36666666666666,97.54838709677419,26.0,62.70967741935484,124.74193548387095,111.1,62.74193548387096,33.4,21.12903225806452,48.0405122,-124.016766
93,Clark,53.603305785123965,46.526785714285715,44.016260162601625,55.16666666666666,64.67479674796748,65.8655462184874,72.37903225806451,59.5040650406504,56.12711864406779,45.801801801801794,45.0,57.5,37.09024,-95.712891
94,Clay,51.354838709677416,47.14285714285714,46.41935483870968,51.4,96.58064516129032,52.56666666666667,81.4193548387097,48.74193548387096,37.66666666666666,33.74193548387097,30.16666666666667,43.612903225806456,29.9943564,-81.77870209999999
95,Clermont,53.68965517241379,67.96428571428571,51.12903225806453,73.43333333333334,63.516129032258064,76.23333333333333,89.38709677419355,67.83870967741936,74.83333333333333,33.45161290322581,35.63333333333333,70.87096774193549,28.5494447,-81.77285429999999
96,Cleveland,37.86666666666667,38.535714285714285,39.38709677419355,40.766666666666666,49.8,38.035714285714285,46.903225806451616,50.70967741935484,38.4,36.032258064516135,27.53333333333333,39.0,41.49932,-81.6943605
97,Clinton,,,,48.93617021276596,61.966101694915245,45.067796610169495,54.903225806451616,55.11666666666667,39.384615384615394,37.18333333333333,35.166666666666664,42.23333333333333,38.3686324,-93.7782689
98,Cloud,,,,,,,,,,,19.0,,36.6479714,-95.14920699999999
99,Cochise,103.06451612903227,112.64285714285714,128.93548387096774,137.5,137.19354838709677,100.23333333333332,136.58064516129033,125.61290322580645,139.7,125.35483870967742,124.13333333333334,114.83870967741936,31.82845799999999,-109.949686
100,Coconino,21.354838709677423,24.0,14.0,49.0,55.70967741935484,55.53333333333333,53.22222222222222,46.387096774193544,39.63333333333333,20.607142857142858,21.85185185185185,30.774193548387093,35.6647545,-111.4752851
101,Colbert,42.516129032258064,59.64,45.032258064516135,41.66666666666666,27.903225806451612,45.4,,,,43.06666666666667,34.2,41.967741935483865,39.212632,-96.640807
102,Colleton,31.294117647058826,29.6,48.0,80.8,56.66666666666666,150.0,72.5,,,,,,32.8242297,-80.7214417
103,Columbia,31.87096774193548,36.857142857142854,41.29032258064515,48.6875,48.77586206896552,42.31578947368421,45.693548387096776,41.17741935483871,31.88333333333333,25.639344262295083,27.7,29.548387096774192,36.1335816,-95.95158529999999
104,Columbiana,60.0,78.57142857142857,56.387096774193544,51.346153846153854,48.1,50.83333333333334,72.83333333333333,67.25806451612904,71.07142857142857,62.06896551724138,61.23333333333333,79.55172413793103,40.88839309999999,-80.69396429999999
105,Columbus,15.483870967741936,22.464285714285715,21.322580645161292,16.2,12.06896551724138,7.241379310344827,5.758620689655173,7.870967741935483,11.666666666666664,6.774193548387097,12.782608695652176,18.068965517241377,39.9611755,-82.99879419999999
106,Colusa,,,,,52.516129032258064,72.1,74.25806451612904,70.5806451612903,41.53333333333333,49.354838709677416,29.3,,39.2143343,-122.0094175
107,Contra Costa,54.612903225806456,55.14285714285714,41.2258064516129,57.3,47.41935483870968,63.56666666666667,56.935483870967744,49.612903225806456,45.5,59.516129032258064,48.96666666666667,44.67741935483871,37.8534093,-121.9017954
108,Cook,99.19354838709677,109.60714285714286,96.90322580645163,102.53333333333332,103.19354838709677,113.6,104.83870967741936,100.80645161290323,92.93333333333334,83.38709677419354,87.36666666666666,108.19354838709677,36.7494938,-95.97661219999999
109,Coos,73.25806451612904,93.53571428571428,78.51612903225806,66.33333333333333,78.90322580645163,64.56666666666666,71.6774193548387,57.0,54.26666666666666,61.29032258064516,61.06666666666667,66.74193548387096,43.242897,-124.105737
111,Crawford,47.87096774193547,61.39285714285714,55.548387096774185,50.2,62.25806451612904,46.63333333333333,63.73333333333333,58.76,74.2,51.32258064516129,41.96666666666667,63.387096774193544,37.45579900000001,-94.81059549999999
112,Cullman,,,47.225806451612904,58.92,61.87096774193547,49.32,64.5925925925926,50.82758620689656,34.925925925925924,28.63157894736842,,,34.1748208,-86.8436124
113,Cumberland,44.49152542372882,47.60714285714285,42.819672131147534,59.9,68.65934065934066,64.96666666666667,83.70652173913044,67.10752688172043,63.15116279069768,35.47826086956522,33.38333333333333,48.25806451612904,36.1240279,-95.8327355
114,Cuyahoga,111.19354838709677,118.5,117.64516129032258,115.83333333333331,120.51612903225808,110.36666666666666,110.83870967741936,102.19354838709677,93.6,103.77419354838709,89.7,85.93548387096773,41.433923,-81.67582
115,Dakota,95.90322580645163,77.96428571428571,85.03225806451613,85.4,84.03225806451613,79.6,69.38709677419354,66.19354838709678,59.23333333333333,73.35483870967742,60.3,96.41935483870968,32.297298,-95.3051814
116,Dallas,47.032258064516135,50.5,46.387096774193544,64.06666666666666,97.0,91.7,99.80645161290323,99.70967741935483,73.2,47.645161290322584,37.833333333333336,52.12903225806453,32.7766642,-96.79698789999999
117,Dane,53.935483870967744,52.5,42.516129032258064,54.0,64.80645161290322,55.86666666666667,66.70967741935483,50.967741935483865,42.4,31.387096774193548,30.766666666666666,47.096774193548384,35.4467355,-97.6044227
118,Daniels,17.161290322580644,10.25,13.387096774193546,6.933333333333334,9.193548387096774,22.79166666666667,,,,,,,36.34547999999999,-94.209898
120,Davidson,54.483870967741936,54.10714285714285,52.70967741935484,52.4,49.612903225806456,59.2,62.838709677419345,56.193548387096776,42.766666666666666,51.838709677419345,53.43333333333333,54.225806451612904,35.4993031,-80.8486846
121,Davie,18.55,27.25,19.296296296296298,61.66666666666666,62.935483870967744,61.66666666666666,49.53571428571429,61.67741935483871,53.43333333333333,30.0,7.933333333333334,13.387096774193546,26.0764783,-80.25211569999999
122,Daviess,56.52830188679246,56.45454545454545,54.693548387096776,69.24561403508773,55.50877192982456,70.42592592592592,77.22448979591837,53.085106382978715,49.74137931034482,45.10344827586207,37.35,61.114754098360656,37.7307984,-87.10237459999999
123,Davis,62.29032258064516,68.25,49.6,49.4,58.964285714285715,71.5,106.45161290322581,71.16666666666667,47.730769230769226,53.27586206896552,39.46666666666667,45.67741935483871,38.5449065,-121.7405167
124,DeKalb,10.285714285714286,13.857142857142858,39.80645161290322,57.26666666666666,62.064516129032256,81.3,75.83870967741936,47.935483870967744,30.066666666666666,15.032258064516132,22.9,24.81481481481481,41.9294736,-88.75036469999999
125,DeSoto,,,30.548387096774192,50.96551724137931,53.85714285714285,62.47619047619048,69.63333333333334,49.58064516129032,41.92857142857143,32.19354838709677,24.689655172413797,,38.9791709,-94.96857829999999
126,Dearborn,71.51612903225806,70.5,77.96774193548387,71.0,70.64516129032258,65.8,72.5806451612903,77.51612903225806,53.43333333333333,74.64516129032258,66.4,68.93548387096774,42.3222599,-83.17631449999999
127,Deer Lodge,45.0,21.66666666666667,40.77777777777778,27.66666666666667,30.777777777777782,20.88888888888889,45.1,19.0,15.6,68.0,38.6,29.7,36.0975618,-97.1400936
128,Delaware,55.55172413793103,52.67857142857143,51.58064516129032,66.36666666666666,82.13793103448276,83.06896551724137,104.73333333333332,83.45161290322581,77.7,42.25806451612903,41.4,57.12903225806453,38.9108325,-75.52766989999999
129,Delta,2.548387096774193,6.25,4.709677419354839,8.866666666666667,13.419354838709678,16.821428571428573,16.93548387096774,11.903225806451614,8.11111111111111,10.64516129032258,35.7,11.571428571428573,36.2756863,-94.2968956
130,Denton,25.176470588235286,26.107142857142854,52.225806451612904,67.9,114.51612903225808,106.3,138.45833333333334,80.8888888888889,79.63333333333334,34.74193548387097,23.566666666666666,29.83333333333333,33.2148412,-97.13306829999999
131,Denver,98.19354838709677,82.46428571428571,52.096774193548384,71.63333333333334,81.09677419354837,91.1,91.29032258064517,89.83870967741936,61.93333333333333,77.61290322580646,108.2,91.25806451612905,39.7392358,-104.990251
132,Deschutes,57.0,50.5,38.2,23.8,23.0,20.166666666666668,22.8,23.8,16.0,24.0,39.8,69.0,45.5246003,-122.6819038
134,District of Columbia,66.80645161290322,65.64285714285714,59.967741935483865,68.23333333333333,66.8,75.53333333333333,98.19354838709677,105.8148148148148,96.56666666666666,59.0,56.36666666666667,62.2,38.9071923,-77.0368707
136,Dona Ana,89.0,87.0,88.25806451612905,76.1,89.12903225806451,117.46666666666668,125.32258064516131,109.32258064516131,93.0,78.61290322580646,73.3,91.58064516129032,32.485767,-106.7234639
137,Douglas,32.609375,34.09230769230769,33.586666666666666,41.044776119402975,52.23943661971831,51.308823529411775,60.69736842105264,42.115384615384606,34.87837837837838,31.08333333333333,26.726027397260275,30.959459459459463,31.3445471,-109.5453447
138,DuPage,31.838709677419356,39.82142857142857,35.80645161290323,38.379310344827594,48.58064516129032,45.9,47.064516129032256,39.413793103448285,38.03333333333333,32.96774193548387,26.16666666666667,35.967741935483865,41.8243831,-88.0900762
139,Dubois,44.33333333333334,44.0,46.2,39.4,46.5,44.4,51.0,44.2,46.2,41.6,28.4,40.2,43.533565,-109.6304335
140,Dubuque,42.516129032258064,45.28571428571429,28.580645161290327,39.03333333333333,40.645161290322584,23.66666666666667,24.064516129032263,12.333333333333336,25.66666666666667,35.354838709677416,23.0,31.87096774193548,42.5005583,-90.66457179999999
141,Dunn,29.29032258064516,31.642857142857146,37.32258064516129,42.833333333333336,43.967741935483865,37.6,41.41935483870968,36.903225806451616,24.0,29.612903225806452,27.33333333333333,32.935483870967744,36.1841285,-95.3424823
143,Dutchess,35.903225806451616,43.32142857142857,40.2258064516129,41.833333333333336,34.7,20.3,32.61290322580645,24.225806451612907,19.266666666666666,39.32258064516129,35.1,45.29032258064516,41.7784372,-73.7477857
144,Duval,53.451612903225815,54.53571428571429,57.41935483870968,60.66666666666666,62.25806451612904,56.83333333333334,52.70967741935484,35.774193548387096,48.8,46.225806451612904,46.86666666666667,49.25806451612904,30.3500511,-81.6035062
145,Eagle,,,,,,,,15.5,,,,,39.576406,-106.7234639
146,East Baton Rouge,55.451612903225815,55.28571428571429,62.29032258064516,56.36666666666667,94.12903225806451,82.33333333333333,63.096774193548384,72.96774193548387,61.73333333333333,55.12903225806453,52.36666666666667,67.93548387096774,30.5693593,-91.09693999999999
148,Eddy,7.774193548387097,17.642857142857142,14.956521739130435,,4.625,4.666666666666667,,,19.53846153846154,37.13333333333333,33.19230769230769,43.42857142857143,36.1380264,-96.00567780000002
151,Edmonson,24.258064516129032,37.285714285714285,46.53333333333333,54.41379310344828,73.29032258064517,70.03448275862068,72.51612903225806,56.096774193548384,60.13333333333333,38.87096774193548,24.655172413793107,27.064516129032263,37.1941682,-86.21584969999999
152,Effingham,24.774193548387093,33.035714285714285,37.333333333333336,59.8,68.64516129032258,58.96666666666667,88.70967741935482,48.074074074074076,48.5,30.548387096774192,19.766666666666666,24.0,39.1200418,-88.5433829
153,El Dorado,92.41935483870968,79.17857142857143,66.2258064516129,59.93333333333333,53.12903225806453,64.53333333333333,72.64516129032258,70.83870967741936,50.83333333333334,56.935483870967744,62.56666666666667,96.29032258064517,37.8167564,-96.8869965
